date,home,away,home_score,away_score,division
2025-11-15,Greensboro,Methodist,13,12,D3
2025-11-15,Wilkes,WestConn,38,0,D3
2025-11-15,UMass Dartmouth,Plymouth St.,42,21,D3
2025-11-15,Hartwick,Hilbert,52,0,D3
2025-11-15,Albright,Lebanon Valley,35,38,D3
2025-11-15,U New England,New England Col.,59,3,D3
2025-11-15,Anna Maria,Dean,62,15,D3
2025-11-15,Ithaca,Cortland,26,21,D3
2025-11-15,Fitchburg St.,Westfield St.,7,10,D3
2025-11-15,Maryville (TN),Trinity (TX),14,31,D3
2025-11-15,St. John Fisher,Alfred St.,41,14,D3
2025-11-15,WPI,Salve Regina,9,45,D3
2025-11-15,Albion,Calvin,24,53,D3
2025-11-15,Southwestern (TX),Berry,7,49,D3
2025-11-15,Ursinus,Carnegie Mellon,27,20,D3
2025-11-15,Otterbein,Ohio Northern,14,56,D3
2025-11-15,Northwestern-St. Paul,Westminster (MO),6,15,D3
2025-11-15,Worcester St.,Framingham St.,27,28,D3
2025-11-15,Endicott,Curry,45,17,D3
2025-11-15,Mass. Maritime,Bridgewater St.,20,7,D3
2025-11-15,Coast Guard,Merchant Marine,38,39,D3
2025-11-15,Moravian,Susquehanna,7,48,D3
2025-11-15,Concordia Wisconsin,Eureka,35,0,D3
2025-11-15,Springfield,SUNY Maritime,23,7,D3
2025-11-15,Alfred,SUNY Morrisville,34,21,D3
2025-11-15,Randolph-Macon,Hampden-Sydney,42,14,D3
2025-11-15,Wabash,DePauw,20,41,D3
2025-11-15,Shenandoah,Wash. & Lee,17,14,D3
2025-11-15,North Park,Wheaton (IL),6,52,D3
2025-11-15,Lake Forest,UChicago,34,28,D3
2025-11-15,Monmouth (IL),Knox,69,0,D3
2025-11-15,Saint Vincent,Westminster (PA),14,57,D3
2025-11-15,Husson,Maine Maritime,48,7,D3
2025-11-15,Juniata,Lycoming,16,24,D3
2025-11-15,Trine,Kalamazoo,25,24,D3
2025-11-15,Augustana (IL),WashU,13,35,D3
2025-11-15,Wm. Paterson,Montclair St.,21,24,D3
2025-11-15,Allegheny,Bethany (WV),42,6,D3
2025-11-15,Franklin & Marshall,Johns Hopkins,29,28,D3
2025-11-15,Hobart,Buffalo St.,35,9,D3
2025-11-15,CWRU,Geneva,16,43,D3
2025-11-15,Stevenson,Eastern,10,16,D3
2025-11-15,Concordia Chicago,Aurora,26,59,D3
2025-11-15,St. Lawrence,Rochester (NY),37,17,D3
2025-11-15,Denison,John Carroll,21,48,D3
2025-11-15,McDaniel,Gettysburg,23,36,D3
2025-11-15,Brevard,N.C. Wesleyan,45,6,D3
2025-11-15,Union (NY),Rensselaer,28,21,D3
2025-11-15,North Central (IL),Ill. Wesleyan,24,7,D3
2025-11-15,Kean,Rowan,34,47,D3
2025-11-15,Greenville,Crown (MN),20,38,D3
2025-11-15,Saint John's (MN),St. Olaf,63,21,D3
2025-11-15,Ohio Wesleyan,Oberlin,35,0,D3
2025-11-15,Carthage,Carroll (WI),7,3,D3
2025-11-15,Lawrence,Ripon,7,48,D3
2025-11-15,Grinnell,Cornell College,17,22,D3
2025-11-15,Western New Eng.,Nichols,63,20,D3
2025-11-15,Alma,Adrian,35,34,D3
2025-11-15,Hope,Olivet,63,6,D3
2025-11-15,Hiram,Grove City,14,63,D3
2025-11-15,Wash. & Jeff.,Thiel,67,0,D3
2025-11-15,Beloit,Illinois Col.,7,38,D3
2025-11-15,Carleton,Concordia-M'head,24,31,D3
2025-11-15,Gustavus Adolphus,Macalester,38,14,D3
2025-11-15,Millikin,Elmhurst,29,22,D3
2025-11-15,Southern Va.,LaGrange,27,65,D3
2025-11-15,Muhlenberg,Dickinson,30,17,D3
2025-11-15,Hanover,Franklin,51,18,D3
2025-11-15,Wilmington (OH),Capital,27,28,D3
2025-11-15,Manchester,Anderson (IN),20,26,D3
2025-11-15,Rose-Hulman,Mt. St. Joseph,0,48,D3
2025-11-15,Baldwin Wallace,Heidelberg,41,38,D3
2025-11-15,Mount Union,Muskingum,51,7,D3
2025-11-15,Wis.-Oshkosh,Wis.-Whitewater,7,24,D3
2025-11-15,Millsaps,Sewanee,34,20,D3
2025-11-15,SUNY Brockport,Utica,20,28,D3
2025-11-15,Lakeland,St. Norbert,35,25,D3
2025-11-15,Wis.-Stout,UW-River Falls,19,29,D3
2025-11-15,Marietta,Bluffton,37,14,D3
2025-11-15,Wis.-Eau Claire,Wis.-Platteville,28,55,D3
2025-11-15,Neb. Wesleyan,Simpson,22,23,D3
2025-11-15,St. Scholastica,Bethel (MN),0,62,D3
2025-11-15,Hardin-Simmons,East Tex. Baptist,63,14,D3
2025-11-15,Loras,Luther,45,12,D3
2025-11-15,Martin Luther,Minn.-Morris,36,14,D3
2025-11-15,Howard Payne,Mary Hardin-Baylor,9,65,D3
2025-11-15,Central (IA),Coe,7,13,D3
2025-11-15,Belhaven,Huntingdon,13,30,D3
2025-11-15,Wartburg,Buena Vista,63,20,D3
2025-11-15,Rhodes,Centre,3,28,D3
2025-11-15,Benedictine (IL),Wis. Lutheran,10,14,D3
2025-11-15,Wis.-Stevens Point,Wis.-La Crosse,0,52,D3
2025-11-15,Pacific (OR),Lewis & Clark,21,28,D3
2025-11-15,Whitworth,Puget Sound,59,31,D3
2025-11-15,Pacific Lutheran,George Fox,55,21,D3
2025-11-15,Linfield,Willamette,65,19,D3
2025-11-15,Chapman,Cal Lutheran,27,17,D3
2025-11-15,Hendrix,Lyon,55,28,D3
2025-11-15,Redlands,Pomona-Pitzer,0,12,D3
2025-11-15,Claremont-M-S,La Verne,5,0,D3
2025-11-15,Texas Lutheran,McMurry,19,27,D3
2025-11-21,Curry,Merchant Marine,24,27,D3
2025-11-22,Muhlenberg,Union (NY),34,26,D3
2025-11-22,Framingham St.,LaGrange,21,24,D3
2025-11-22,Susquehanna,Wash. & Jeff.,38,32,D3
2025-11-22,Springfield,Cortland,21,7,D3
2025-11-22,Wheaton (IL),Crown (MN),76,14,D3
2025-11-22,Concordia Wisconsin,Coe,7,44,D3
2025-11-22,Hanover,Grove City,23,15,D3
2025-11-22,Whitworth,Chapman,16,18,D3
2025-11-22,St. John Fisher,Rensselaer,24,35,D3
2025-11-22,Carnegie Mellon,Misericordia,24,17,D3
2025-11-22,Illinois Col.,Aurora,14,49,D3
2025-11-22,SUNY Maritime,Hobart,14,42,D3
2025-11-22,Stonehill,Saint Francis,20,10,D3
2025-11-22,Wabash,Ohio Northern,32,31,D3
2025-11-22,Wis.-Stout,WashU,31,23,D3
2025-11-22,Shenandoah,Wilkes,35,37,D3
2025-11-22,Westminster (PA),Mt. St. Joseph,40,21,D3
2025-11-29,John Carroll,Randolph-Macon,35,6,D3
2025-11-29,Johns Hopkins,Springfield,34,14,D3
2025-11-29,Salisbury,Endicott,35,28,D3
2025-11-29,Franklin & Marshall,Eastern,24,28,D3
2025-11-29,Chris. Newport,Susquehanna,28,42,D3
2025-11-29,Hope,Wis.-La Crosse,7,9,D3
2025-11-29,Berry,LaGrange,18,14,D3
2025-11-29,Mount Union,Muhlenberg,49,7,D3
2025-11-29,Wis.-Platteville,Alma,24,7,D3
2025-11-29,Bethel (MN),Coe,51,26,D3
2025-11-29,Wartburg,Wheaton (IL),24,28,D3
2025-11-29,Wis.-Whitewater,DePauw,23,26,D3
2025-11-29,Saint John's (MN),Monmouth (IL),49,15,D3
2025-11-29,UW-River Falls,Chapman,58,7,D3
2025-11-29,North Central (IL),Hanover,38,6,D3
2025-11-29,Trinity (TX),Hardin-Simmons,34,24,D3
2025-11-29,John Carroll,Randolph-Macon,35,6,D3
2025-12-06,Mount Union,John Carroll,7,10,D3
2025-12-06,Berry,Trinity (TX),31,23,D3
2025-12-06,DePauw,Wheaton (IL),24,49,D3
2025-12-06,Susquehanna,Eastern,29,0,D3
2025-12-06,Salisbury,Johns Hopkins,13,45,D3
2025-12-06,North Central (IL),Wis.-La Crosse,35,27,D3
2025-12-06,Bethel (MN),Wis.-Platteville,35,24,D3
2025-12-06,UW-River Falls,Saint John's (MN),42,14,D3
2025-12-13,Berry,John Carroll,13,21,D3
2025-12-13,Johns Hopkins,Susquehanna,40,10,D3
2025-12-13,North Central (IL),Bethel (MN),35,21,D3
2025-12-13,UW-River Falls,Wheaton (IL),46,21,D3
2025-12-20,UW-River Falls,Johns Hopkins,48,41,D3
2025-12-20,North Central (IL),John Carroll,41,21,D3
2026-01-04,North Central (IL),UW-River Falls,14,24,D3
